season,date,league_id,league,HomeTeam,AwayTeam,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2,HW,HD,HL,FTHG,FTHGC,HTHGC,HTHG,HS,HST,HF,HC,HY,HR,AW,AD,AL,FTAG,HTAG,FTAGC,HTAGC,AS,AST,AF,AC,AY,AR
2020,05/12/20,1864,portugal,Porto,Tondela,74.89,38.21,0.8606,0.0297,0.1097,2.59,0.32,50.5,36.6,4.0,3.0,2,0,1,6,4,3,3,32,12,49,22,5,0,1,0,2,2,1,6,1,27,9,53,9,5,1
2020,06/12/20,1864,portugal,Nacional,Santa Clara,41.31,46.18,0.4166,0.3007,0.2827,1.26,1.02,35.2,17.9,1.0,3.0,1,1,1,2,2,1,0,34,10,51,17,6,1,1,0,2,2,1,4,2,40,13,38,10,11,0
2020,06/12/20,1864,portugal,Rio Ave,Boavista,52.29,43.06,0.5182,0.1985,0.2833,1.34,0.71,10.2,31.3,0.0,0.0,1,1,1,2,2,1,1,29,11,47,13,4,0,1,1,1,4,3,3,1,42,18,52,15,5,0
2020,06/12/20,1864,portugal,Belenenses,Sp Braga,39.51,64.03,0.2074,0.5367,0.2559,0.86,1.55,39.4,62.8,2.0,1.0,0,3,0,1,1,0,0,32,8,43,21,9,0,3,0,0,5,1,2,0,43,21,46,21,7,0
2020,06/12/20,1864,portugal,Benfica,Pacos Ferreira,74.74,48.65,0.8103,0.056,0.1337,2.52,0.52,83.6,24.6,2.0,1.0,1,0,2,4,7,4,1,29,9,37,23,6,0,3,0,0,6,4,2,1,39,15,70,10,5,0
2020,07/12/20,1864,portugal,Farense,Maritimo,43.93,39.99,0.4988,0.2405,0.2607,1.5,0.95,47.6,43.8,2.0,1.0,1,1,1,4,3,1,1,22,7,49,14,7,1,0,1,2,2,2,4,3,30,10,59,6,3,0
2020,18/12/20,1864,portugal,Portimonense,Famalicao,44.83,44.81,0.4645,0.2618,0.2738,1.37,0.96,39.8,26.0,0.0,0.0,1,0,2,2,4,2,1,29,6,55,14,10,0,1,1,1,4,3,5,4,32,11,55,10,13,0
2020,19/12/20,1864,portugal,Maritimo,Belenenses,40.32,39.93,0.4601,0.2338,0.3062,1.17,0.74,48.5,36.4,1.0,0.0,0,0,3,3,6,4,2,25,10,55,7,7,1,1,2,0,2,2,1,0,36,10,39,18,8,0
2020,19/12/20,1864,portugal,Tondela,Moreirense,39.57,40.48,0.4469,0.2745,0.2787,1.32,0.97,47.4,42.2,0.0,0.0,1,0,2,5,6,2,3,32,13,45,10,8,1,0,1,2,2,1,4,2,16,4,48,3,6,0
2020,19/12/20,1864,portugal,Sp Lisbon,Farense,67.41,43.58,0.7236,0.094,0.1824,2.1,0.6,57.1,32.1,1.0,0.0,2,1,0,8,3,2,5,44,17,56,15,7,1,2,0,1,5,2,3,1,16,9,54,9,11,0
2020,20/12/20,1864,portugal,Pacos Ferreira,Boavista,49.67,43.55,0.4929,0.2307,0.2764,1.38,0.85,11.3,29.8,1.0,1.0,2,0,1,4,2,0,3,39,13,67,9,7,0,0,2,1,1,1,3,1,34,13,36,11,2,0
