season,date,league_id,league,HomeTeam,AwayTeam,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2,HW,HD,HL,FTHG,FTHGC,HTHGC,HTHG,HS,HST,HF,HC,HY,HR,AW,AD,AL,FTAG,HTAG,FTAGC,HTAGC,AS,AST,AF,AC,AY,AR
2020,18/10/20,1843,france,Strasbourg,Lyon,57.67,76.63,0.2134,0.532,0.2545,0.95,1.66,28.3,55.1,2.0,3.0,1,0,2,3,6,3,0,42,14,33,21,3,0,0,3,0,2,1,2,1,59,12,39,33,4,0
2020,18/10/20,1843,france,Angers,Metz,57.87,56.9,0.4254,0.2814,0.2932,1.28,0.99,17.5,20.5,1.0,1.0,1,0,2,5,12,6,2,34,10,31,11,8,0,2,1,0,6,2,3,2,44,15,35,17,4,0
2020,18/10/20,1843,france,Nantes,Brest,57.67,56.66,0.4361,0.2974,0.2664,1.49,1.19,27.4,20.3,3.0,1.0,0,1,2,3,6,3,1,38,10,32,13,5,1,2,0,1,6,5,5,2,35,17,51,6,7,0
2020,18/10/20,1843,france,Monaco,Montpellier,67.16,61.91,0.506,0.2505,0.2435,1.78,1.18,42.8,26.8,1.0,1.0,1,0,2,4,5,1,3,46,9,39,24,9,2,1,1,1,6,2,4,2,40,16,39,27,7,0
2020,18/10/20,1843,france,St Etienne,Nice,55.34,58.12,0.3932,0.3257,0.2811,1.32,1.17,20.7,17.1,1.0,3.0,0,1,2,2,7,2,1,14,9,38,8,4,2,1,1,1,2,1,4,3,45,14,37,20,4,0
2020,18/10/20,1843,france,Lille,Lens,71.56,62.41,0.5399,0.2004,0.2596,1.61,0.87,64.7,44.5,4.0,0.0,2,1,0,6,1,0,2,38,17,44,9,4,0,2,1,0,5,2,2,0,47,16,54,26,9,0
2020,23/10/20,1843,france,Rennes,Angers,67.9,57.61,0.5603,0.1819,0.2578,1.62,0.8,45.1,15.3,1.0,2.0,1,2,0,6,3,1,4,40,12,37,19,7,0,1,1,1,5,2,9,5,27,9,44,10,9,0
2020,24/10/20,1843,france,Lorient,Marseille,52.85,64.72,0.3063,0.4308,0.2629,1.24,1.52,32.5,38.4,0.0,1.0,1,1,1,5,5,2,1,28,10,44,10,5,0,1,2,0,5,2,3,1,27,8,38,16,4,1
2020,24/10/20,1843,france,Paris SG,Dijon,90.08,47.97,0.9153,0.0176,0.0671,3.36,0.36,54.8,51.2,4.0,0.0,3,0,0,12,1,0,4,69,30,33,22,5,0,0,2,1,3,1,6,3,32,11,51,13,11,0
2020,25/10/20,1843,france,Brest,Strasbourg,56.02,57.77,0.4075,0.334,0.2585,1.52,1.35,24.3,32.2,0.0,3.0,1,0,2,4,6,3,3,35,16,46,8,7,0,0,0,3,4,1,9,6,45,17,36,17,4,0
