season,date,league_id,league,HomeTeam,AwayTeam,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2,HW,HD,HL,FTHG,FTHGC,HTHGC,HTHG,HS,HST,HF,HC,HY,HR,AW,AD,AL,FTAG,HTAG,FTAGC,HTAGC,AS,AST,AF,AC,AY,AR
2020,21/11/20,1845,germany,Ein Frankfurt,RB Leipzig,73.08,85.06,0.2756,0.4775,0.2469,1.27,1.74,40.1,54.4,1.0,1.0,0,2,1,3,8,4,0,38,15,40,15,5,0,2,0,1,5,2,2,1,59,18,41,14,7,0
2020,21/11/20,1845,germany,Hertha,Dortmund,69.87,87.68,0.2045,0.56,0.2355,1.04,1.87,23.3,44.8,2.0,5.0,1,1,1,5,3,2,3,41,14,38,17,7,1,2,0,1,7,1,3,1,53,22,33,23,3,0
2020,22/11/20,1845,germany,Freiburg,Mainz,62.81,57.17,0.4686,0.284,0.2474,1.73,1.3,31.4,49.6,1.0,3.0,0,1,2,3,8,4,2,24,12,38,10,9,0,0,1,2,5,4,8,3,37,18,47,8,7,0
2020,22/11/20,1845,germany,FC Koln,Union Berlin,64.65,68.51,0.4024,0.3166,0.2811,1.34,1.16,34.2,19.6,1.0,2.0,0,2,1,3,4,3,1,31,7,45,13,8,0,2,1,0,9,4,2,1,40,21,39,15,3,0
2020,27/11/20,1845,germany,Wolfsburg,Werder Bremen,72.68,65.62,0.5163,0.2162,0.2674,1.55,0.91,28.3,11.3,5.0,3.0,2,1,0,5,2,1,5,44,20,41,13,3,0,0,3,0,3,1,3,0,36,12,44,7,8,0
2020,28/11/20,1845,germany,Union Berlin,Ein Frankfurt,69.32,73.34,0.3678,0.363,0.2692,1.36,1.35,26.2,31.3,3.0,3.0,3,0,0,10,2,1,4,28,17,45,15,4,0,0,3,0,4,1,4,2,37,16,46,18,8,0
2020,28/11/20,1845,germany,Stuttgart,Bayern Munich,64.28,92.97,0.0821,0.7863,0.1315,0.93,3.03,12.6,67.0,1.0,3.0,0,3,0,6,6,2,4,55,19,46,18,6,0,2,1,0,6,3,4,2,38,16,30,11,5,0
2020,28/11/20,1845,germany,Augsburg,Freiburg,61.8,61.11,0.4077,0.3201,0.2722,1.42,1.22,19.5,32.4,1.0,1.0,1,1,1,4,5,2,1,34,14,36,7,12,1,0,0,3,3,1,10,6,35,14,30,17,5,0
2020,28/11/20,1845,germany,Dortmund,FC Koln,88.17,63.65,0.7849,0.064,0.1511,2.45,0.55,45.2,32.8,1.0,2.0,2,0,1,9,5,2,1,51,23,45,19,4,0,0,1,2,3,1,5,3,27,7,44,13,4,0
2020,28/11/20,1845,germany,RB Leipzig,Bielefeld,85.38,54.61,0.8297,0.0344,0.1359,2.37,0.31,72.3,43.3,2.0,1.0,1,1,1,4,2,1,1,40,13,43,13,8,0,0,0,3,1,0,9,4,11,4,27,1,2,0
2020,28/11/20,1845,germany,M'gladbach,Schalke 04,79.61,54.35,0.7727,0.0735,0.1538,2.49,0.63,61.2,41.4,4.0,1.0,1,1,1,5,5,2,3,35,16,32,6,5,0,0,2,1,3,2,5,4,44,11,36,18,3,0
2020,29/11/20,1845,germany,Leverkusen,Hertha,79.66,69.04,0.5998,0.1767,0.2236,1.98,0.97,71.6,19.1,0.0,0.0,3,0,0,10,6,3,5,43,16,36,22,7,0,1,1,1,6,3,6,1,39,14,30,18,4,0
2020,29/11/20,1845,germany,Mainz,Hoffenheim,58.42,73.12,0.2922,0.4822,0.2255,1.54,2.02,41.3,26.0,1.0,1.0,1,1,1,6,6,2,5,44,19,41,9,3,0,0,1,2,5,1,8,4,40,18,48,13,7,1
2020,04/12/20,1845,germany,Hertha,Union Berlin,69.37,69.38,0.424,0.3095,0.2666,1.49,1.23,13.4,25.9,3.0,1.0,1,1,1,5,5,0,2,26,12,41,11,2,0,2,1,0,10,6,4,3,34,18,44,13,4,0
2020,05/12/20,1845,germany,Bielefeld,Mainz,56.14,59.06,0.3817,0.3515,0.2668,1.41,1.35,51.3,47.3,2.0,1.0,0,0,3,2,9,5,0,19,5,30,8,3,0,1,2,0,6,6,4,1,46,19,47,19,2,0
2020,05/12/20,1845,germany,FC Koln,Wolfsburg,64.92,72.86,0.336,0.3956,0.2683,1.29,1.43,27.1,38.2,2.0,2.0,1,1,1,4,4,1,2,25,10,42,10,5,0,3,0,0,9,7,4,2,45,22,38,7,4,0
2020,05/12/20,1845,germany,Ein Frankfurt,Dortmund,72.88,86.46,0.2571,0.5063,0.2366,1.28,1.87,35.9,45.7,1.0,1.0,0,3,0,6,6,4,3,35,16,50,18,10,0,1,0,2,8,1,7,3,44,17,43,13,4,0
2020,05/12/20,1845,germany,Freiburg,M'gladbach,61.77,79.1,0.2207,0.5555,0.2238,1.21,2.03,30.8,66.1,2.0,2.0,0,1,2,2,7,4,0,37,14,28,14,4,0,1,1,1,8,5,6,3,49,21,27,9,5,0
2020,05/12/20,1845,germany,Bayern Munich,RB Leipzig,92.47,83.9,0.6327,0.1727,0.1946,2.38,1.18,83.4,57.1,3.0,3.0,2,1,0,7,4,3,3,45,17,30,13,3,0,2,1,0,6,2,2,1,40,17,39,15,6,0
2020,06/12/20,1845,germany,Werder Bremen,Stuttgart,64.74,65.07,0.4238,0.3075,0.2687,1.47,1.21,20.1,16.6,1.0,2.0,0,2,1,5,7,3,3,32,12,42,9,8,1,0,2,1,6,5,8,3,51,18,43,18,4,0
2020,06/12/20,1845,germany,Schalke 04,Leverkusen,53.96,79.84,0.1676,0.6046,0.2278,0.89,1.91,40.3,63.8,0.0,3.0,0,1,2,3,8,6,2,48,11,39,19,4,0,2,1,0,6,3,4,2,39,11,41,22,7,0
2020,07/12/20,1845,germany,Hoffenheim,Augsburg,72.75,61.61,0.5768,0.188,0.2352,1.86,0.96,22.6,16.9,3.0,1.0,0,2,1,5,6,5,1,39,18,39,15,6,1,0,2,1,2,0,5,2,30,9,39,7,10,1
2020,11/12/20,1845,germany,Wolfsburg,Ein Frankfurt,73.15,72.85,0.4336,0.3097,0.2567,1.59,1.31,40.0,34.4,2.0,1.0,2,1,0,9,5,4,6,47,20,34,12,4,0,0,3,0,5,4,5,2,29,9,48,16,12,0
2020,12/12/20,1845,germany,Mainz,FC Koln,59.22,64.34,0.4017,0.3468,0.2515,1.59,1.46,51.5,35.7,0.0,1.0,1,1,1,5,4,2,4,47,17,46,18,3,0,1,1,1,5,4,5,2,23,12,34,10,3,0
2020,12/12/20,1845,germany,RB Leipzig,Werder Bremen,84.03,63.92,0.7049,0.1074,0.1878,2.22,0.73,51.9,18.9,2.0,0.0,1,2,0,6,5,3,3,33,14,33,14,5,0,0,1,2,5,3,8,4,28,12,32,10,10,1
2020,12/12/20,1845,germany,Freiburg,Bielefeld,63.45,55.91,0.5093,0.2328,0.2579,1.64,1.02,37.8,48.2,2.0,0.0,0,2,1,4,6,4,1,51,18,26,15,2,0,1,0,2,4,2,5,2,25,9,37,9,5,0
2020,12/12/20,1845,germany,M'gladbach,Hertha,76.57,70.06,0.5586,0.2169,0.2244,2.02,1.19,60.2,17.1,1.0,1.0,1,2,0,7,4,2,4,45,19,34,12,5,0,1,1,1,5,1,6,1,24,13,46,14,3,0
2020,12/12/20,1845,germany,Dortmund,Stuttgart,86.73,65.94,0.7185,0.0997,0.1818,2.26,0.71,51.6,20.0,1.0,5.0,1,1,1,7,5,3,0,45,17,34,14,3,0,1,1,1,6,4,7,3,46,20,44,12,6,0
2020,12/12/20,1845,germany,Union Berlin,Bayern Munich,68.93,91.98,0.1213,0.7068,0.1718,0.97,2.54,23.2,64.1,1.0,1.0,1,1,1,6,7,3,4,29,11,36,10,7,1,1,2,0,7,4,5,4,39,15,28,20,1,0
2020,13/12/20,1845,germany,Augsburg,Schalke 04,61.9,53.21,0.487,0.2404,0.2726,1.5,0.97,27.7,42.1,2.0,2.0,0,2,1,3,5,2,1,33,10,36,8,8,1,0,0,3,1,1,9,5,39,12,43,12,5,0
2020,13/12/20,1845,germany,Leverkusen,Hoffenheim,81.48,72.37,0.5697,0.2039,0.2264,1.98,1.1,66.8,32.2,4.0,1.0,2,1,0,5,1,0,2,48,15,37,24,6,0,1,2,0,7,2,5,4,32,20,40,12,3,1
2020,15/12/20,1845,germany,Ein Frankfurt,M'gladbach,71.93,76.86,0.3508,0.407,0.2422,1.57,1.7,26.7,55.8,3.0,3.0,0,2,1,5,6,2,3,28,10,42,12,11,0,1,2,0,7,3,4,2,47,17,36,23,7,0
2020,15/12/20,1845,germany,Hertha,Mainz,70.06,59.58,0.5063,0.2495,0.2442,1.78,1.18,14.2,49.0,0.0,0.0,1,2,0,4,2,1,0,24,13,52,12,4,0,0,1,2,2,1,4,2,40,13,49,19,6,0
2020,15/12/20,1845,germany,Werder Bremen,Dortmund,63.99,83.96,0.1796,0.5962,0.2242,0.98,1.97,19.3,63.4,1.0,2.0,0,0,3,4,9,6,2,26,10,34,13,8,1,0,1,2,3,1,8,3,42,13,28,19,4,0
2020,15/12/20,1845,germany,Stuttgart,Union Berlin,69.37,69.65,0.4386,0.2936,0.2678,1.5,1.18,27.7,23.2,2.0,2.0,2,0,1,8,5,3,3,44,21,39,10,7,0,0,2,1,5,4,7,2,32,14,38,10,8,1
2020,16/12/20,1845,germany,Schalke 04,Freiburg,54.17,64.58,0.3431,0.3951,0.2619,1.36,1.48,50.5,26.3,0.0,2.0,0,1,2,3,9,4,1,41,10,44,9,9,0,1,2,0,5,1,3,1,48,19,36,11,5,0
