season,date,league_id,league,HomeTeam,AwayTeam,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2
2020,22/11/20,1832,belgium,Beerschot VA,Anderlecht,38.88,54.98,0.2915,0.4923,0.2162,1.58,2.09,4.4,8.8,2.0,1.0
2020,22/11/20,1832,belgium,Waregem,Mechelen,34.28,39.03,0.4206,0.3446,0.2349,1.75,1.57,16.6,12.4,1.0,2.0
2020,22/11/20,1832,belgium,Charleroi,Gent,55.91,51.88,0.5343,0.2316,0.23399999999999999,1.84,1.14,24.3,3.6,0.0,1.0
2020,22/11/20,1832,belgium,Genk,Mouscron,53.76,31.36,0.6687,0.131,0.2003,2.1,0.8,8.9,32.9,4.0,1.0
2020,23/11/20,1832,belgium,Oud-Heverlee Leuven,St Truiden,37.1,32.91,0.4936,0.266,0.2404,1.76,1.24,2.0,23.2,2.0,2.0
2020,24/11/20,1832,belgium,Waasland-Beveren,Oostende,24.21,36.84,0.3522,0.3939,0.2539,1.4,1.5,42.0,4.5,2.0,0.0
2020,25/11/20,1832,belgium,Cercle Brugge,Mouscron,37.47,30.59,0.4977,0.2444,0.258,1.58,1.03,2.0,43.6,1.0,2.0
2020,27/11/20,1832,belgium,Eupen,Charleroi,34.76,54.55,0.2767,0.4637,0.2596,1.13,1.55,21.8,12.2,3.0,1.0
2020,28/11/20,1832,belgium,St Truiden,Waasland-Beveren,33.39,25.62,0.5567,0.2165,0.2268,1.93,1.12,43.2,46.9,1.0,1.0
2020,28/11/20,1832,belgium,Cercle Brugge,Genk,36.06,54.86,0.2735,0.5001,0.2265,1.39,1.94,1.7,17.8,1.0,5.0
2020,28/11/20,1832,belgium,Mouscron,Club Brugge,31.91,68.08,0.1574,0.6273,0.2153,0.88,1.98,38.4,22.5,0.0,0.0
2020,29/11/20,1832,belgium,Mechelen,Beerschot VA,39.87,39.85,0.48100000000000004,0.3091,0.2099,2.19,1.75,8.2,3.7,2.0,3.0
2020,29/11/20,1832,belgium,Gent,Waregem,52.92,33.47,0.6633,0.1456,0.1911,2.27,0.97,11.1,23.2,0.0,3.0
2020,29/11/20,1832,belgium,Anderlecht,Standard,54.01,49.0,0.5096,0.2331,0.2573,1.59,0.99,6.7,6.3,0.0,0.0
2020,29/11/20,1832,belgium,Kortrijk,Oostende,38.17,35.24,0.4916,0.2508,0.2576,1.58,1.06,7.4,8.5,3.0,1.0
2020,30/11/20,1832,belgium,Antwerp,Oud-Heverlee Leuven,54.27,36.64,0.6664,0.1361,0.1975,2.15,0.85,17.5,2.1,3.0,2.0
2020,01/12/20,1832,belgium,Mouscron,St Truiden,31.88,32.87,0.46,0.2698,0.2701,1.45,1.05,51.8,42.6,3.0,2.0
2020,02/12/20,1832,belgium,Charleroi,Waasland-Beveren,52.36,26.09,0.7609,0.0804,0.1587,2.41,0.65,14.8,42.9,0.0,2.0
2020,03/12/20,1832,belgium,Eupen,Mechelen,37.05,39.01,0.4466,0.3113,0.2421,1.7,1.39,14.0,16.5,1.0,1.0
2020,04/12/20,1832,belgium,Waregem,Anderlecht,36.61,53.35,0.2965,0.4562,0.2473,1.29,1.66,12.8,9.1,2.0,2.0
2020,05/12/20,1832,belgium,Waasland-Beveren,Mouscron,28.49,32.43,0.4162,0.3206,0.2631,1.46,1.25,49.6,50.0,2.0,0.0
2020,05/12/20,1832,belgium,Oud-Heverlee Leuven,Cercle Brugge,37.19,34.04,0.5001,0.2696,0.2303,1.89,1.34,3.3,6.1,2.0,1.0
2020,05/12/20,1832,belgium,Club Brugge,St Truiden,69.5,32.39,0.856,0.0349,0.1091,2.75,0.41,34.6,41.2,1.0,0.0
2020,06/12/20,1832,belgium,Genk,Antwerp,57.26,55.84,0.4802,0.2887,0.2311,1.87,1.41,25.6,16.8,4.0,2.0
2020,06/12/20,1832,belgium,Beerschot VA,Eupen,40.81,36.76,0.4991,0.2827,0.2182,2.06,1.52,5.8,16.7,0.0,1.0
2020,06/12/20,1832,belgium,Standard,Mechelen,50.69,39.23,0.5858,0.1886,0.2256,1.91,0.99,10.2,17.8,2.0,2.0
2020,06/12/20,1832,belgium,Oostende,Gent,34.17,48.37,0.3352,0.4111,0.2537,1.36,1.53,16.0,1.5,2.0,1.0
2020,07/12/20,1832,belgium,Charleroi,Kortrijk,49.56,39.37,0.5723,0.1944,0.2332,1.83,0.97,4.6,4.3,0.0,0.0
2020,08/12/20,1832,belgium,Oud-Heverlee Leuven,Mouscron,37.5,31.12,0.4975,0.2548,0.2478,1.68,1.14,4.4,43.2,2.0,0.0
2020,11/12/20,1832,belgium,Anderlecht,Genk,52.99,58.63,0.4187,0.34299999999999997,0.2384,1.7,1.53,16.8,24.9,1.0,0.0
2020,12/12/20,1832,belgium,Mouscron,Beerschot VA,30.14,39.68,0.4063,0.3552,0.2385,1.68,1.56,46.8,0.3,3.0,1.0
2020,12/12/20,1832,belgium,Cercle Brugge,Oostende,33.73,35.11,0.4455,0.3,0.2544,1.57,1.25,8.1,10.5,0.0,1.0
2020,12/12/20,1832,belgium,Kortrijk,Oud-Heverlee Leuven,39.7,38.57,0.484,0.2734,0.2426,1.73,1.25,6.0,3.0,0.0,3.0
2020,12/12/20,1832,belgium,St Truiden,Charleroi,32.59,48.9,0.3227,0.4171,0.2603,1.27,1.48,41.6,9.6,1.0,2.0
2020,13/12/20,1832,belgium,Antwerp,Club Brugge,54.41,68.69,0.2962,0.4479,0.2559,1.23,1.56,27.0,43.0,0.0,2.0
2020,13/12/20,1832,belgium,Gent,Standard,47.33,50.05,0.4243,0.3203,0.2554,1.54,1.3,3.0,10.2,2.0,1.0
2020,13/12/20,1832,belgium,Mechelen,Waasland-Beveren,40.16,29.78,0.5776,0.2082,0.2142,2.09,1.18,26.5,34.6,2.0,3.0
