season,date,league_id,league,HomeTeam,AwayTeam,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2
2020,10/01/21,1845,germany,Augsburg,Stuttgart,62.26,68.82,0.3404,0.3801,0.2795,1.23,1.31,9.4,11.2,1.0,4.0
2020,10/01/21,1845,germany,Bielefeld,Hertha,55.65,68.4,0.3169,0.3956,0.2875,1.12,1.29,45.7,7.8,1.0,0.0
2020,15/01/21,1845,germany,Union Berlin,Leverkusen,70.32,81.43,0.2597,0.4692,0.2711,1.04,1.5,32.6,76.0,1.0,0.0
2020,16/01/21,1845,germany,Dortmund,Mainz,85.19,58.85,0.7932,0.0669,0.1399,2.66,0.65,67.4,49.2,1.0,1.0
2020,16/01/21,1845,germany,Wolfsburg,RB Leipzig,75.19,84.09,0.3159,0.4172,0.2669,1.25,1.47,57.6,56.2,2.0,2.0
2020,16/01/21,1845,germany,Hoffenheim,Bielefeld,69.91,56.53,0.5671,0.1896,0.2434,1.77,0.92,11.3,45.2,0.0,0.0
2020,16/01/21,1845,germany,FC Koln,Hertha,59.62,67.99,0.3668,0.3547,0.2785,1.29,1.27,42.0,9.7,0.0,0.0
2020,16/01/21,1845,germany,Werder Bremen,Augsburg,64.07,59.16,0.4749,0.2418,0.2833,1.41,0.92,22.6,17.5,2.0,0.0
2020,16/01/21,1845,germany,Stuttgart,M'gladbach,71.14,77.06,0.3347,0.4234,0.2419,1.52,1.73,28.3,64.3,2.0,2.0
2020,17/01/21,1845,germany,Bayern Munich,Freiburg,91.19,70.57,0.8117,0.065,0.1234,2.99,0.76,79.4,29.6,2.0,1.0
2020,17/01/21,1845,germany,Ein Frankfurt,Schalke 04,74.14,53.82,0.6579999999999999,0.1374,0.2047,2.12,0.85,42.6,40.4,3.0,1.0
2020,19/01/21,1845,germany,M'gladbach,Werder Bremen,76.52,64.55,0.6222,0.1573,0.2206,1.98,0.88,54.8,10.5,1.0,0.0
2020,19/01/21,1845,germany,Mainz,Wolfsburg,59.49,74.79,0.2777,0.4692,0.2531,1.23,1.67,50.3,48.7,0.0,2.0
2020,19/01/21,1845,germany,Leverkusen,Dortmund,81.26,84.89,0.3807,0.3554,0.2638,1.44,1.38,82.4,70.2,2.0,1.0
2020,19/01/21,1845,germany,Hertha,Hoffenheim,68.48,69.16,0.4083,0.33,0.2618,1.5,1.33,8.6,8.0,0.0,3.0
2020,20/01/21,1845,germany,Schalke 04,FC Koln,53.23,59.81,0.3634,0.3518,0.2849,1.24,1.22,45.9,48.0,1.0,2.0
2020,20/01/21,1845,germany,Freiburg,Ein Frankfurt,70.65,74.7,0.3636,0.3847,0.2516,1.51,1.56,19.2,46.1,2.0,2.0
2020,20/01/21,1845,germany,Augsburg,Bayern Munich,58.84,91.13,0.0764,0.7851,0.1385,0.78,2.8,15.0,60.9,0.0,1.0
2020,20/01/21,1845,germany,Bielefeld,Stuttgart,57.81,71.74,0.2811,0.4415,0.2774,1.08,1.42,42.3,19.8,3.0,0.0
2020,20/01/21,1845,germany,RB Leipzig,Union Berlin,84.27,70.68,0.6177,0.1515,0.2308,1.85,0.79,63.3,48.3,1.0,0.0
2020,22/01/21,1845,germany,M'gladbach,Dortmund,76.48,84.77,0.3174,0.442,0.2406,1.48,1.78,72.6,82.5,4.0,2.0
