season,date,league_id,league,HomeTeam,AwayTeam,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2
2020,19/12/20,1869,spain,Barcelona,Valencia,90.53,65.79,0.8506,0.0476,0.1017,3.19,0.68,76.1,26.3,2.0,2.0
2020,19/12/20,1869,spain,Levante,Sociedad,69.2,83.26,0.2486,0.4898,0.2615,1.04,1.57,32.0,66.6,2.0,1.0
2020,19/12/20,1869,spain,Osasuna,Villarreal,66.99,80.31,0.2665,0.45799999999999996,0.2755,1.02,1.43,36.5,53.5,1.0,3.0
2020,19/12/20,1869,spain,Sevilla,Valladolid,79.53,62.29,0.644,0.1264,0.2297,1.79,0.64,58.7,38.7,1.0,1.0
2020,20/12/20,1869,spain,Celta,Alaves,74.02,64.84,0.5291,0.2092,0.2617,1.58,0.89,16.7,36.9,2.0,0.0
2020,20/12/20,1869,spain,Granada,Betis,65.61,68.33,0.4011,0.3242,0.2747,1.36,1.2,26.1,18.8,2.0,0.0
2020,20/12/20,1869,spain,Cadiz,Getafe,65.83,71.64,0.3583,0.3112,0.3306,0.98,0.89,22.8,28.0,0.0,2.0
2020,20/12/20,1869,spain,Eibar,Real Madrid,70.63,86.73,0.1906,0.5597,0.2497,0.87,1.69,25.9,68.1,1.0,3.0
2020,22/12/20,1869,spain,Valencia,Sevilla,66.61,78.97,0.29100000000000004,0.4468,0.2622,1.18,1.53,26.7,48.1,0.0,1.0
2020,22/12/20,1869,spain,Elche,Osasuna,58.0,65.97,0.3444,0.3566,0.299,1.1,1.13,56.7,50.3,2.0,2.0
2020,22/12/20,1869,spain,Sociedad,Ath Madrid,83.03,86.76,0.3798,0.3289,0.2913,1.21,1.11,77.1,74.9,0.0,2.0
2020,22/12/20,1869,spain,Huesca,Levante,63.67,69.22,0.3802,0.3407,0.27899999999999997,1.29,1.21,50.2,27.8,1.0,1.0
2020,22/12/20,1869,spain,Villarreal,Ath Bilbao,81.0,72.05,0.5894,0.1604,0.2502,1.66,0.73,63.1,17.1,1.0,1.0
2020,22/12/20,1869,spain,Valladolid,Barcelona,62.94,89.9,0.1163,0.7224,0.1613,1.0,2.67,37.9,56.2,0.0,3.0
2020,23/12/20,1869,spain,Getafe,Celta,72.87,74.67,0.3738,0.324,0.3022,1.14,1.04,18.7,22.8,1.0,1.0
2020,23/12/20,1869,spain,Real Madrid,Granada,87.15,65.98,0.7835,0.0625,0.154,2.37,0.51,69.1,15.9,2.0,0.0
2020,23/12/20,1869,spain,Betis,Cadiz,68.2,64.79,0.483,0.2371,0.2799,1.42,0.91,26.1,25.5,1.0,0.0
2020,23/12/20,1869,spain,Alaves,Eibar,64.26,69.97,0.3796,0.3022,0.3182,1.07,0.92,48.8,34.7,2.0,1.0
2020,29/12/20,1869,spain,Sevilla,Villarreal,80.19,80.68,0.4165,0.3012,0.2822,1.33,1.09,75.4,79.0,2.0,0.0
2020,29/12/20,1869,spain,Barcelona,Eibar,90.74,68.41,0.8266,0.0512,0.1223,2.77,0.56,54.7,31.2,1.0,1.0
2020,29/12/20,1869,spain,Cadiz,Valladolid,64.63,61.51,0.4279,0.2655,0.3065,1.2,0.88,36.4,48.8,0.0,0.0
2020,29/12/20,1869,spain,Levante,Betis,68.76,68.88,0.4494,0.2861,0.2645,1.51,1.15,31.2,17.1,4.0,3.0
2020,30/12/20,1869,spain,Granada,Valencia,66.14,65.34,0.4126,0.3141,0.2733,1.39,1.18,19.3,33.9,2.0,1.0
2020,30/12/20,1869,spain,Celta,Huesca,75.18,64.27,0.5316,0.2072,0.2613,1.58,0.88,16.3,49.0,2.0,1.0
2020,30/12/20,1869,spain,Ath Madrid,Getafe,87.27,72.71,0.6918,0.0698,0.2384,1.61,0.33,86.2,14.5,1.0,0.0
2020,30/12/20,1869,spain,Elche,Real Madrid,57.43,87.16,0.11800000000000001,0.6877,0.1943,0.76,2.15,52.0,74.6,1.0,1.0
2020,31/12/20,1869,spain,Ath Bilbao,Sociedad,72.45,82.54,0.265,0.4524,0.2826,0.98,1.37,15.0,60.7,0.0,1.0
2020,31/12/20,1869,spain,Osasuna,Alaves,65.93,65.47,0.4485,0.2654,0.2861,1.34,0.97,48.8,40.3,1.0,1.0
2020,02/01/21,1869,spain,Villarreal,Levante,79.63,67.66,0.5959,0.1744,0.2296,1.88,0.9,48.8,18.6,2.0,1.0
2020,02/01/21,1869,spain,Betis,Sevilla,69.06,81.24,0.2662,0.4687,0.2651,1.08,1.53,15.7,60.4,1.0,1.0
2020,02/01/21,1869,spain,Getafe,Valladolid,73.3,61.92,0.4889,0.2006,0.3105,1.23,0.68,23.8,50.4,0.0,1.0
2020,02/01/21,1869,spain,Real Madrid,Celta,87.0,75.35,0.642,0.1494,0.2086,2.08,0.89,69.4,29.0,2.0,0.0
2020,03/01/21,1869,spain,Ath Bilbao,Elche,71.3,57.77,0.5424,0.1816,0.2759,1.46,0.72,31.8,53.0,1.0,0.0
2020,03/01/21,1869,spain,Alaves,Ath Madrid,66.68,86.87,0.1612,0.5768,0.262,0.69,1.56,30.3,86.8,1.0,2.0
2020,03/01/21,1869,spain,Sociedad,Osasuna,83.71,64.95,0.6732,0.1107,0.21600000000000003,1.89,0.61,69.1,45.3,1.0,1.0
2020,03/01/21,1869,spain,Eibar,Granada,69.01,66.37,0.4682,0.2357,0.2962,1.3,0.83,37.8,9.9,2.0,0.0
2020,03/01/21,1869,spain,Huesca,Barcelona,63.69,90.46,0.1217,0.7116,0.1667,1.0,2.6,49.0,52.4,0.0,1.0
2020,04/01/21,1869,spain,Valencia,Cadiz,64.83,64.7,0.4688,0.2499,0.2813,1.4,0.94,43.9,34.8,1.0,1.0
2020,06/01/21,1869,spain,Ath Bilbao,Barcelona,71.83,91.12,0.1438,0.6641,0.1921,0.97,2.29,13.5,58.3,2.0,3.0
2020,08/01/21,1869,spain,Celta,Villarreal,75.43,79.63,0.3484,0.3776,0.27399999999999997,1.26,1.32,23.0,64.0,0.0,4.0
2020,09/01/21,1869,spain,Sevilla,Sociedad,80.41,82.93,0.3896,0.3175,0.293,1.22,1.07,77.8,81.1,3.0,2.0
2020,09/01/21,1869,spain,Granada,Barcelona,65.58,91.15,0.1022,0.7422,0.1555,0.91,2.67,10.6,68.3,0.0,4.0
2020,09/01/21,1869,spain,Osasuna,Real Madrid,66.24,87.12,0.1774,0.5942,0.2285,0.93,1.89,44.6,67.2,0.0,0.0
2020,10/01/21,1869,spain,Levante,Eibar,67.72,69.75,0.4319,0.2875,0.2806,1.36,1.06,27.8,28.3,2.0,1.0
2020,10/01/21,1869,spain,Cadiz,Alaves,64.96,66.3,0.3909,0.2869,0.3222,1.07,0.87,36.4,39.1,3.0,1.0
2020,10/01/21,1869,spain,Valladolid,Valencia,62.97,64.7,0.3978,0.3263,0.2759,1.35,1.2,46.9,44.7,0.0,1.0
2020,11/01/21,1869,spain,Elche,Getafe,57.6,72.39,0.3068,0.3622,0.331,0.88,0.99,53.3,31.9,1.0,3.0
2020,11/01/21,1869,spain,Huesca,Betis,62.77,70.28,0.3682,0.3509,0.281,1.26,1.22,48.5,16.3,0.0,2.0
2020,12/01/21,1869,spain,Granada,Osasuna,64.78,66.8,0.3797,0.3239,0.2964,1.18,1.07,18.3,44.7,2.0,0.0
2020,12/01/21,1869,spain,Ath Madrid,Sevilla,87.13,81.34,0.531,0.1973,0.2718,1.5,0.8,98.7,73.4,2.0,0.0
2020,19/01/21,1869,spain,Cadiz,Levante,66.12,67.42,0.3893,0.3244,0.2863,1.26,1.13,20.6,18.9,2.0,2.0
2020,19/01/21,1869,spain,Valladolid,Elche,62.14,55.88,0.4817,0.228,0.2903,1.35,0.83,56.6,57.6,2.0,2.0
2020,19/01/21,1869,spain,Alaves,Sevilla,64.54,81.96,0.2211,0.5108,0.2681,0.9,1.52,42.5,65.1,1.0,2.0
2020,20/01/21,1869,spain,Getafe,Huesca,73.13,61.16,0.5002,0.198,0.3018,1.29,0.69,20.4,48.3,1.0,0.0
2020,20/01/21,1869,spain,Betis,Celta,71.7,72.82,0.4254,0.3122,0.2624,1.5,1.25,8.0,6.5,2.0,1.0
2020,20/01/21,1869,spain,Villarreal,Granada,81.78,65.32,0.6853,0.1015,0.2132,1.89,0.56,69.2,8.0,2.0,2.0
2020,21/01/21,1869,spain,Valencia,Osasuna,66.01,66.51,0.4292,0.2948,0.2761,1.39,1.11,36.8,49.6,1.0,1.0
2020,21/01/21,1869,spain,Eibar,Ath Madrid,70.01,86.63,0.1709,0.5518,0.2773,0.68,1.45,27.1,100.0,1.0,2.0
2020,22/01/21,1869,spain,Levante,Valladolid,67.96,62.1,0.4941,0.2434,0.2625,1.56,1.02,22.5,47.4,2.0,2.0
2020,23/01/21,1869,spain,Huesca,Villarreal,61.93,81.42,0.2109,0.5273,0.2618,0.9,1.58,48.2,62.2,0.0,0.0
