season,date,league_id,league,HomeTeam,AwayTeam,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2
2020,20/12/20,2411,england,Brighton,Sheffield United,72.36,64.21,0.5045,0.2225,0.273,1.46,0.87,35.8,40.0,1.0,1.0
2020,20/12/20,2411,england,Tottenham,Leicester,82.51,77.44,0.5233,0.2358,0.2409,1.76,1.11,74.9,46.9,0.0,2.0
2020,20/12/20,2411,england,Man United,Leeds,83.42,68.56,0.6638,0.1482,0.188,2.33,1.01,64.8,10.5,6.0,2.0
2020,20/12/20,2411,england,West Brom,Aston Villa,56.05,75.19,0.2281,0.5273,0.2447,1.05,1.72,30.3,26.5,0.0,3.0
2020,21/12/20,2411,england,Burnley,Wolves,65.8,75.78,0.3376,0.3539,0.3086,1.02,1.06,45.6,14.9,2.0,1.0
2020,21/12/20,2411,england,Chelsea,West Ham,86.96,74.21,0.6419,0.1495,0.2086,2.05,0.87,71.5,31.3,3.0,0.0
2020,26/12/20,2411,england,Leicester,Man United,78.52,83.91,0.3364,0.4217,0.2418,1.47,1.67,57.7,74.1,2.0,2.0
2020,26/12/20,2411,england,Fulham,Southampton,65.2,75.89,0.3266,0.4032,0.2702,1.21,1.38,48.8,24.8,0.0,0.0
2020,26/12/20,2411,england,Aston Villa,Crystal Palace,76.95,67.53,0.5594,0.2022,0.2384,1.78,0.97,35.1,17.6,3.0,0.0
2020,26/12/20,2411,england,Arsenal,Chelsea,78.9,87.34,0.2594,0.4888,0.2519,1.12,1.64,11.1,67.8,3.0,1.0
2020,26/12/20,2411,england,Man City,Newcastle,93.28,63.45,0.8936,0.0175,0.0889,2.79,0.24,78.6,26.6,2.0,0.0
2020,26/12/20,2411,england,Sheffield United,Everton,62.98,74.9,0.2886,0.4475,0.2639,1.15,1.49,32.4,31.7,0.0,1.0
2020,27/12/20,2411,england,Leeds,Burnley,67.03,66.19,0.4573,0.29100000000000004,0.2516,1.61,1.24,19.6,36.7,1.0,0.0
2020,27/12/20,2411,england,West Ham,Brighton,73.71,73.11,0.433,0.3006,0.2664,1.45,1.17,16.5,23.0,2.0,2.0
2020,27/12/20,2411,england,Liverpool,West Brom,88.6,54.39,0.8901,0.0227,0.0872,2.95,0.33,76.7,26.9,1.0,1.0
2020,27/12/20,2411,england,Wolves,Tottenham,74.99,81.48,0.2848,0.4438,0.2714,1.09,1.43,16.3,64.8,1.0,1.0
2020,28/12/20,2411,england,Crystal Palace,Leicester,65.48,78.35,0.2639,0.4857,0.2504,1.15,1.65,25.4,50.3,1.0,1.0
2020,28/12/20,2411,england,Chelsea,Aston Villa,86.9,78.38,0.5681,0.2066,0.2254,1.93,1.08,77.9,64.0,1.0,1.0
2020,29/12/20,2411,england,Burnley,Sheffield United,66.74,63.05,0.4663,0.2455,0.2882,1.33,0.88,48.8,32.2,1.0,0.0
2020,29/12/20,2411,england,West Brom,Leeds,55.47,66.57,0.299,0.4528,0.2482,1.29,1.64,31.3,15.9,0.0,5.0
2020,29/12/20,2411,england,Brighton,Arsenal,73.12,79.2,0.354,0.376,0.27,1.28,1.33,23.0,15.9,0.0,1.0
2020,29/12/20,2411,england,Southampton,West Ham,75.78,73.48,0.4497,0.2874,0.2629,1.5,1.15,25.8,18.5,0.0,0.0
2020,29/12/20,2411,england,Man United,Wolves,84.02,75.51,0.6179,0.159,0.2232,1.9,0.84,73.1,16.7,1.0,0.0
2020,30/12/20,2411,england,Newcastle,Liverpool,63.16,88.01,0.1267,0.6874,0.1859,0.86,2.28,27.4,69.6,0.0,0.0
2020,01/01/21,2411,england,Everton,West Ham,75.2,74.45,0.4606,0.2832,0.2562,1.57,1.18,45.6,18.3,0.0,1.0
2020,01/01/21,2411,england,Man United,Aston Villa,84.51,78.66,0.5364,0.2368,0.2269,1.93,1.22,73.5,58.3,2.0,1.0
2020,02/01/21,2411,england,Tottenham,Leeds,81.2,68.81,0.6193,0.1768,0.2038,2.18,1.08,63.8,9.8,3.0,0.0
2020,02/01/21,2411,england,Crystal Palace,Sheffield United,65.24,62.81,0.4628,0.259,0.2782,1.39,0.97,31.5,23.5,2.0,0.0
2020,02/01/21,2411,england,Brighton,Wolves,73.0,75.2,0.4235,0.2819,0.2946,1.24,0.96,30.5,7.1,3.0,3.0
2020,02/01/21,2411,england,West Brom,Arsenal,53.26,79.59,0.17300000000000001,0.5908,0.2362,0.84,1.78,21.1,15.9,0.0,4.0
2020,03/01/21,2411,england,Newcastle,Leicester,63.53,78.86,0.231,0.513,0.2559,0.99,1.61,24.8,52.7,1.0,2.0
2020,03/01/21,2411,england,Chelsea,Man City,86.79,93.3,0.2705,0.4809,0.2486,1.19,1.67,76.4,94.0,1.0,3.0
2020,04/01/21,2411,england,Southampton,Liverpool,75.26,88.07,0.2218,0.5408,0.2374,1.07,1.8,24.2,56.9,1.0,0.0
2020,12/01/21,2411,england,Sheffield United,Newcastle,62.4,63.52,0.3854,0.3142,0.3004,1.15,1.01,17.2,29.8,1.0,0.0
2020,12/01/21,2411,england,Wolves,Everton,74.07,74.54,0.3788,0.3392,0.282,1.25,1.17,6.0,32.9,1.0,2.0
2020,12/01/21,2411,england,Burnley,Man United,67.47,84.52,0.1903,0.5787,0.231,0.96,1.85,32.4,65.1,0.0,1.0
2020,13/01/21,2411,england,Man City,Brighton,93.69,73.17,0.8545,0.0328,0.1127,2.65,0.36,100.0,22.9,1.0,0.0
2020,13/01/21,2411,england,Tottenham,Fulham,81.61,66.13,0.6405,0.141,0.2185,1.91,0.76,65.9,44.1,1.0,1.0
