season,date,league_id,league,HomeTeam,AwayTeam,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2
2020,16/12/20,1854,italy,Verona,Sampdoria,61.34,60.54,0.4068,0.319,0.2741,1.43,1.23,9.9,21.2,1.0,2.0
2020,16/12/20,1854,italy,Genoa,Milan,52.88,79.78,0.1558,0.633,0.2112,0.95,2.13,47.4,54.7,2.0,2.0
2020,16/12/20,1854,italy,Parma,Cagliari,55.94,54.85,0.4244,0.3134,0.2622,1.56,1.3,35.9,32.7,0.0,0.0
2020,16/12/20,1854,italy,Inter,Napoli,83.48,81.06,0.4731,0.276,0.2508,1.73,1.27,82.1,66.6,1.0,0.0
2020,16/12/20,1854,italy,Spezia,Bologna,53.45,59.73,0.3689,0.3611,0.2699,1.39,1.37,47.2,24.7,2.0,2.0
2020,17/12/20,1854,italy,Roma,Torino,79.31,57.3,0.6983,0.1216,0.1802,2.44,0.92,65.9,36.6,3.0,1.0
2020,19/12/20,1854,italy,Fiorentina,Verona,64.11,60.78,0.462,0.2653,0.2727,1.51,1.08,26.1,11.1,1.0,1.0
2020,19/12/20,1854,italy,Sampdoria,Crotone,61.07,51.95,0.491,0.2361,0.2729,1.53,0.97,22.1,48.0,3.0,1.0
2020,19/12/20,1854,italy,Parma,Juventus,56.49,84.01,0.1318,0.6697,0.1985,0.87,2.22,30.0,57.6,0.0,4.0
2020,20/12/20,1854,italy,Torino,Bologna,57.44,59.04,0.4254,0.321,0.2536,1.64,1.4,47.9,26.2,1.0,1.0
2020,20/12/20,1854,italy,Sassuolo,Milan,64.96,78.97,0.2439,0.5239,0.2322,1.29,1.97,25.8,59.9,1.0,2.0
2020,20/12/20,1854,italy,Benevento,Genoa,55.15,53.79,0.413,0.3046,0.2824,1.37,1.14,41.3,51.1,2.0,0.0
2020,20/12/20,1854,italy,Cagliari,Udinese,54.87,65.04,0.3413,0.3732,0.2854,1.22,1.28,34.9,14.7,1.0,1.0
2020,20/12/20,1854,italy,Inter,Spezia,82.94,53.83,0.8112,0.0571,0.1317,2.73,0.6,69.5,37.5,2.0,1.0
2020,20/12/20,1854,italy,Atalanta,Roma,80.49,79.2,0.4418,0.3148,0.2434,1.78,1.47,76.5,75.8,4.0,1.0
2020,20/12/20,1854,italy,Lazio,Napoli,70.0,81.65,0.2515,0.498,0.2506,1.17,1.74,24.1,71.8,2.0,0.0
2020,22/12/20,1854,italy,Crotone,Parma,51.42,55.34,0.3616,0.3448,0.2936,1.21,1.17,45.3,45.1,2.0,1.0
2020,22/12/20,1854,italy,Juventus,Fiorentina,84.71,64.19,0.7114,0.1046,0.184,2.29,0.75,60.1,17.6,0.0,3.0
2020,23/12/20,1854,italy,Verona,Inter,60.86,82.32,0.1502,0.6391,0.2107,0.92,2.12,9.0,77.2,1.0,2.0
2020,23/12/20,1854,italy,Napoli,Torino,80.7,56.73,0.7042,0.1062,0.1897,2.22,0.73,72.7,43.4,1.0,1.0
2020,23/12/20,1854,italy,Roma,Cagliari,78.32,54.31,0.726,0.1025,0.1715,2.47,0.82,60.6,30.4,3.0,2.0
2020,23/12/20,1854,italy,Milan,Lazio,78.7,71.25,0.5389,0.2308,0.2303,1.99,1.24,63.8,37.2,3.0,2.0
2020,23/12/20,1854,italy,Sampdoria,Sassuolo,61.4,65.36,0.3711,0.3704,0.2585,1.49,1.49,11.8,17.8,2.0,3.0
2020,23/12/20,1854,italy,Bologna,Atalanta,59.89,81.33,0.1704,0.6187,0.21100000000000002,1.05,2.17,20.0,66.9,2.0,2.0
2020,23/12/20,1854,italy,Spezia,Genoa,54.87,52.9,0.4317,0.2916,0.2767,1.44,1.14,49.7,53.0,1.0,2.0
2020,23/12/20,1854,italy,Udinese,Benevento,65.42,56.29,0.483,0.2297,0.2873,1.41,0.88,16.7,26.6,0.0,2.0
2020,03/01/21,1854,italy,Inter,Crotone,82.68,51.29,0.8282,0.0427,0.1291,2.59,0.44,80.2,47.5,6.0,2.0
2020,03/01/21,1854,italy,Roma,Sampdoria,77.83,61.15,0.6616,0.1436,0.1948,2.32,0.99,64.6,12.5,1.0,0.0
2020,03/01/21,1854,italy,Parma,Torino,55.42,57.75,0.3897,0.3416,0.2686,1.44,1.33,53.6,48.8,0.0,3.0
2020,03/01/21,1854,italy,Genoa,Lazio,53.9,71.45,0.2548,0.495,0.2502,1.19,1.74,47.1,24.6,1.0,1.0
